customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index,competitor_bank_offer_awareness_ord,customer_feedback_sentiment_ord,income_band_ord,gender_enc,marital_status_enc,occupation_type_enc,region_enc,customer_segment_enc,onboarding_channel_enc,relationship_type_enc,primary_account_type_enc,income_category_enc,customer_stability_index,complaint_severity_score,relationship_strength_score,silent_churn_risk,financial_stress_score,churn_probability,risk_level,revenue_at_risk,risk_tier,persona_cluster,persona_name,retention_strategy
136745,0,53,Female,Married,Post-Graduate,3,Salaried,31836,Lower-Middle,Less than $40K,Tier 2,Central,Affluent,43,Branch,Savings Only,4,Savings,Blue,12299.09,1,2,6,0,7983.0,7848.0,10.13,5,339.58,4,9,11,7,101,4075,71,0.939,0.614,1438.3,0,1,0,1,1,1,0,0,1,0,0,1438,1510.0,0.0,1,1,22820.0,457.0,0,26.5,0,16,12,0.871,5,2,,0,50.2,1,0.546,1,15,0,3,4,0,1,0,3.6,5,4,0,6,2,1,1,68,0,High,Negative,2836,0.0,0.191,25181.0,28,0.1723,37.4,3,0,1,0,1,3,0,0,0,4,3,4,50.019999999999996,0.6,37.66944743362764,313.0,0.0,0.003909678,Low Risk,48.08548403312452,Low,3,Financially Stressed,Routine loyalty engagement and digital experience optimization
136746,1,46,Female,Married,Unknown,3,Salaried,45095,Lower-Middle,$40K - $60K,Tier 3,North,Affluent,37,Branch,Investment,2,Current,Blue,3874.63,0,0,319,1,7677.0,10299.0,-0.58,4,687.17,7,10,4,6,119,8246,59,0.808,0.639,5542.0,0,1,1,1,1,1,0,0,0,0,0,5542,3802.0,0.0,1,3,98265.0,2927.0,1,70.2,0,12,9,0.741,57,2,5.0,1,49.8,1,0.393,1,3,0,2,4,1,2,0,3.6,-10,3,0,4,0,0,0,346,0,High,Neutral,3227,0.0,0.069,24215.0,21,0.7789,45.6,3,1,1,0,1,3,2,0,0,0,0,1,50.08,0.6,16.524927018435616,3100.7999999999997,0.7789,0.9961259,High Risk,3859.6192064267398,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
136747,0,48,Male,Married,College,3,Self-Employed,50113,Middle,$40K - $60K,Tier 2,East,Affluent,35,Branch,Lending,3,Savings,Blue,13712.16,1,1,36,1,7276.0,5226.0,-5.84,7,348.08,10,22,14,5,59,4177,85,0.767,0.771,2592.0,0,1,1,1,0,0,0,0,1,1,0,2592,1934.0,0.0,1,2,0.0,0.0,0,23.8,0,21,7,0.804,11,2,5.0,1,60.3,1,0.456,1,6,0,1,3,4,1,0,4.8,29,3,0,3,0,0,0,4,0,Medium,Positive,4190,0.0,0.111,21477.0,28,0.0,57.7,2,2,2,1,1,4,1,0,0,1,3,1,60.11,0.6,28.578333704076915,465.29999999999995,0.0,3.51372e-05,Low Risk,0.4818069087574258,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136748,1,50,Female,Married,Unknown,2,Retired,50904,Middle,Unknown,Tier 2,South,Affluent,39,Mobile App,Savings Only,3,Savings,Blue,9481.15,1,0,48,1,3669.0,3844.0,17.09,2,147.0,1,13,4,1,87,1764,30,0.228,0.111,1773.0,0,1,0,1,0,0,1,0,1,1,0,1773,965.0,0.0,0,3,53172.0,1745.0,3,59.1,0,19,5,0.947,32,1,,1,64.1,1,0.057,2,30,1,3,1,0,6,0,3.8,-38,7,0,3,0,0,0,161,0,High,Negative,3964,0.014,0.045,11409.0,24,0.4114,54.8,3,0,2,0,1,2,3,0,2,4,3,5,54.84,1.2,27.471499088352935,1446.4,1.2342,0.9998416,High Risk,9479.647909504174,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
136749,0,47,Male,Single,Unknown,3,Business Owner,63903,Middle,$60K - $80K,Tier 2,East,Affluent,36,DSA,Investment,3,Current,Blue,15066.76,0,1,69,1,30630.0,28911.0,4.43,6,354.92,6,10,7,2,62,4259,83,0.878,0.766,896.0,1693,1,0,1,0,0,0,1,0,1,0,2589,2506.0,0.654,1,2,0.0,0.0,0,82.1,0,22,6,0.76,26,1,4.1,0,50.0,1,0.563,3,5,0,3,1,3,0,0,3.5,76,1,0,3,1,0,0,6,1,Not Aware,Neutral,4390,0.569,0.52,91756.0,28,0.0,39.9,0,1,2,1,2,0,1,0,1,0,0,2,47.37,1.7999999999999998,28.860937922673248,1562.6000000000001,0.0,6.462221e-05,Low Risk,0.9736473382278927,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136750,1,50,Female,Single,Graduate,1,Salaried,18000,Low,Less than $40K,Tier 2,Central,Affluent,36,Online,Investment,1,Savings,Blue,3265.44,0,0,214,1,4114.0,5241.0,-4.48,3,212.33,2,18,7,5,92,2548,46,0.997,0.484,1920.0,502,1,0,1,0,0,0,1,0,0,1,2422,1660.0,0.207,1,1,0.0,0.0,0,42.5,0,16,8,0.938,8,2,3.3,1,63.9,1,0.069,3,5,1,3,4,0,1,0,3.3,4,7,0,2,0,1,0,77,0,High,Neutral,1000,0.181,0.123,12509.0,24,0.0,57.0,3,1,0,0,2,3,0,0,3,0,3,4,51.3,1.7999999999999998,8.09145598582801,344.0,0.0,0.99869967,High Risk,3261.1938343048096,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
136751,1,45,Male,Single,College,5,Homemaker,58382,Middle,$40K - $60K,Tier 2,South,Affluent,36,DSA,Investment,4,Current,Blue,9764.1,0,0,182,0,4871.0,3501.0,15.45,4,715.5,2,11,6,2,103,8586,58,0.886,1.0,4982.0,0,1,0,1,0,0,0,0,0,1,0,4982,3959.0,0.0,1,1,0.0,0.0,0,54.3,0,17,6,0.905,5,1,5.0,0,50.5,1,0.432,2,1,0,2,3,0,4,0,2.8,-12,5,0,2,2,1,0,10,1,High,Neutral,6040,0.022,0.034,14149.0,23,0.0,45.2,3,1,2,1,2,1,3,0,1,0,0,1,44.760000000000005,1.2,36.74628033565499,274.0,0.0,0.99986637,High Risk,9762.79518803358,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
136752,0,44,Female,Single,Uneducated,2,Salaried,44783,Lower-Middle,Less than $40K,Tier 1,East,Mass,37,Online,Multi-Product,5,Current,Blue,11136.9,1,1,28,0,18242.0,20516.0,1.09,7,354.5,9,18,8,4,77,4254,85,0.578,0.735,693.0,1875,1,1,1,0,0,0,0,0,0,0,2568,2696.0,0.73,1,0,0.0,0.0,0,42.5,0,23,10,0.769,24,0,4.6,1,59.7,1,0.563,3,3,0,2,3,0,0,0,4.1,100,5,0,0,1,0,0,18,1,Low,Neutral,4859,0.65,0.705,52407.0,33,0.0,58.5,1,1,1,0,2,3,1,2,3,2,0,4,56.95,1.7999999999999998,46.59054492918364,996.0,0.0,1.161372e-05,Low Risk,0.12934083642721816,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136753,0,52,Female,Married,Graduate,3,Business Owner,28160,Low,Less than $40K,Tier 1,West,HNI,40,DSA,Investment,2,Savings,Blue,11049.7,0,1,73,1,23561.0,26492.0,11.57,8,1173.5,4,29,7,7,73,14082,99,0.774,0.833,7712.0,1518,1,0,1,1,0,0,1,1,1,1,9230,6051.0,0.164,1,1,60402.0,1957.0,0,51.9,0,19,16,0.915,7,0,,0,55.9,1,0.451,1,1,0,3,1,3,2,0,3.7,16,2,0,5,2,0,0,9,0,Low,Positive,2353,0.164,0.187,68236.0,35,0.8339,49.4,1,2,0,0,1,0,4,1,1,0,3,4,53.019999999999996,0.6,18.620498106711526,354.2,0.0,2.5512127e-05,Low Risk,0.28190134683973156,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136754,0,47,Female,Unknown,Post-Graduate,4,Homemaker,48277,Lower-Middle,$40K - $60K,Tier 3,Central,Mass,36,Branch,Multi-Product,6,Savings,Blue,10191.77,1,3,7,0,24573.0,22082.0,11.19,6,392.58,5,15,9,6,66,4711,83,0.751,0.694,416.0,1800,1,1,1,0,0,0,1,0,1,0,2216,2327.0,0.812,1,0,0.0,0.0,0,42.4,0,12,5,0.857,7,0,,1,53.2,1,0.726,1,1,0,1,3,0,2,0,4.6,28,2,0,4,0,0,0,91,0,Not Aware,Neutral,3824,0.757,0.736,73759.0,17,0.0,49.8,0,1,1,0,3,1,0,2,0,2,3,1,56.94,0.6,55.376603546452664,351.40000000000003,0.0,7.7571465e-05,Low Risk,0.7905905321500177,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136755,0,52,Male,Married,Graduate,3,Salaried,92025,Upper-Middle,$80K - $120K,Tier 3,North,Affluent,32,Branch,Savings Only,6,Savings,Blue,29279.24,1,2,17,0,36944.0,34297.0,7.98,6,283.5,4,16,13,9,119,3402,75,0.948,0.923,29096.0,1724,0,1,1,0,1,0,0,0,0,0,30820,2536.0,0.056,1,2,97873.0,3931.0,0,17.6,1,15,12,0.905,1,0,4.6,1,58.3,1,0.437,2,2,0,3,3,0,3,0,5.0,65,4,0,2,1,0,0,19,0,Not Aware,Positive,7340,0.089,0.101,114281.0,27,0.5126,57.6,0,2,3,1,1,3,2,0,0,4,3,3,60.08,1.2,61.708008988577795,42.4,0.0,1.2864607e-05,Low Risk,0.37666591630422774,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
136756,0,41,Female,Married,Uneducated,2,Salaried,50919,Middle,$40K - $60K,Tier 3,South,Mass,36,DSA,Multi-Product,5,Savings,Blue,15535.21,0,1,38,0,25582.0,29627.0,3.39,5,303.0,4,9,17,6,93,3636,68,0.692,0.7,778.0,1912,0,0,1,0,0,1,0,0,1,1,2690,1833.0,0.711,1,1,18231.0,500.0,0,15.7,0,17,9,0.889,10,0,,1,61.6,1,0.59,1,3,0,2,3,0,1,0,2.6,34,5,1,1,2,0,0,68,0,Medium,Neutral,4356,0.676,0.51,75083.0,26,0.1178,56.9,2,1,2,0,1,3,3,2,1,2,3,1,47.07,0.6,48.254643537162714,431.0,0.0,6.1352956e-05,Low Risk,0.9531310482275148,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136757,0,36,Female,Married,Uneducated,1,Homemaker,24346,Low,Less than $40K,Tier 2,North,Affluent,36,Branch,Investment,6,Savings,Blue,4828.1,1,3,37,1,9649.0,12587.0,9.7,6,426.75,6,14,12,6,50,5121,83,0.848,0.804,2074.0,537,1,1,1,0,0,0,1,0,1,0,2611,2163.0,0.206,1,2,0.0,0.0,0,2.9,0,24,9,0.842,56,1,3.2,1,63.7,1,0.452,2,4,0,3,3,5,3,0,3.1,27,3,0,2,2,0,0,53,0,High,Positive,1895,0.226,0.217,31266.0,33,0.0,61.8,3,2,0,0,1,1,2,0,0,0,3,4,51.53999999999999,1.2,50.894492363281756,2139.2000000000003,0.0,0.00012986008,Low Risk,0.6269774700587732,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136758,0,50,Female,Married,Post-Graduate,2,Salaried,27417,Low,Less than $40K,Tier 3,Central,Mass,36,Branch,Multi-Product,1,NRE/NRO,Blue,7148.34,1,0,10,0,17375.0,16730.0,3.21,7,408.83,5,22,9,9,79,4906,89,0.781,0.561,2015.0,1335,1,0,1,0,0,0,0,0,1,0,3350,2276.0,0.399,1,0,0.0,0.0,0,29.7,0,20,8,0.889,11,1,3.8,1,67.0,1,0.696,2,16,0,1,2,0,3,0,4.9,56,8,2,0,2,0,0,3,0,Low,Positive,2261,0.328,0.411,53703.0,28,0.0,61.7,1,2,0,0,1,3,0,2,0,2,1,4,62.31,1.2,8.874775323735129,421.29999999999995,0.0,0.00014402167,Low Risk,1.0295158852235182,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136759,0,44,Female,Married,Uneducated,2,Self-Employed,22359,Low,Less than $40K,Tier 1,East,Affluent,28,Branch,Lending,2,Salary,Blue,6171.28,1,1,20,1,51314.0,58253.0,-2.48,6,468.83,3,13,11,5,80,5626,77,0.755,1.081,1010.0,1265,1,0,1,0,1,0,1,0,1,0,2275,2389.0,0.556,1,1,33042.0,1584.0,0,6.6,0,20,11,0.906,7,1,,1,64.7,1,0.442,2,4,0,4,0,6,0,0,4.1,0,3,0,4,1,0,0,25,0,Low,Positive,1674,0.49,0.437,154213.0,31,0.8501,56.6,1,2,0,0,1,4,1,0,0,1,2,4,52.78,1.2,17.455647157247675,303.8,0.0,2.9770588e-05,Low Risk,0.18372263615514384,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136760,0,47,Male,Single,Graduate,3,Salaried,69932,Middle,$60K - $80K,Tier 2,North,HNI,36,Online,Multi-Product,1,Savings,Silver,11648.8,0,1,44,1,3981.0,3834.0,-6.74,10,1350.17,5,13,8,4,44,16202,120,0.839,0.791,28508.0,1990,1,1,1,1,0,0,1,0,1,0,30498,7684.0,0.065,1,1,94628.0,2539.0,0,44.3,0,20,8,0.833,12,1,4.7,0,50.4,1,0.446,2,5,0,1,2,6,2,0,5.0,51,6,0,1,2,0,0,143,0,Not Aware,Neutral,5816,0.007,0.133,12345.0,28,0.4357,45.8,0,1,2,1,2,3,2,1,3,2,3,2,58.14,1.2,9.363044291464512,650.4000000000001,0.0,0.00015444582,Low Risk,1.799108479125425,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
136761,0,41,Male,Married,Uneducated,3,Retired,115767,Upper-Middle,$80K - $120K,Tier 3,East,HNI,31,Online,Multi-Product,4,Salary,Blue,35475.58,1,2,39,1,5073.0,6147.0,-12.06,1,117.17,6,16,6,5,69,1406,23,0.472,0.533,3392.0,1348,1,1,1,1,0,1,0,0,0,0,4740,793.0,0.284,1,2,11335.0,473.0,0,64.3,0,13,10,0.818,7,1,5.0,0,47.1,1,0.763,1,1,0,2,2,7,1,0,4.0,64,5,1,3,0,0,0,141,1,Medium,Positive,12532,0.304,0.369,15097.0,23,0.049,41.5,2,2,3,1,1,2,1,1,3,2,2,3,48.85,0.6,41.90651215777507,409.5,0.0,0.00024384564,Low Risk,8.650565620382258,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
136762,0,61,Male,Single,Uneducated,1,Business Owner,56755,Middle,$40K - $60K,Tier 3,West,HNI,36,Online,Investment,6,Savings,Blue,20300.11,1,1,43,1,14924.0,14374.0,-14.98,5,275.0,8,10,11,7,59,3300,68,0.797,0.545,3687.0,1352,1,1,1,1,0,1,1,1,1,1,5039,1882.0,0.268,1,1,28730.0,1205.0,0,36.4,0,19,6,0.778,3,0,4.6,1,59.2,1,0.488,1,1,0,3,1,5,1,0,5.0,67,6,0,0,1,0,0,59,0,Low,Positive,5650,0.274,0.406,44008.0,25,0.2548,56.8,1,2,2,1,2,0,4,1,3,0,3,1,61.44,0.6,59.51058506002769,129.60000000000002,0.0,7.1866248e-06,Low Risk,0.14588927337674704,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136763,0,47,Male,Divorced,High School,4,Salaried,69211,Middle,$60K - $80K,Tier 2,Central,Affluent,36,Online,Multi-Product,6,Savings,Blue,22458.86,0,0,71,0,19524.0,14172.0,-13.98,5,282.67,5,18,5,3,52,3392,70,0.648,0.591,289.0,1654,1,0,1,0,0,0,1,1,1,0,1943,2040.0,0.851,1,2,0.0,0.0,0,45.0,0,21,9,0.839,22,1,4.1,1,59.5,1,0.59,1,7,0,4,3,0,3,0,3.2,53,2,0,3,0,0,0,4,0,Medium,Positive,5637,0.792,0.662,58448.0,30,0.0,61.7,2,2,2,1,0,3,0,0,3,2,3,2,52.11,0.6,60.11690996981614,842.5999999999999,0.0,7.335746e-05,Low Risk,1.647525000609894,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136764,0,58,Male,Married,High School,3,Salaried,74765,Middle,$60K - $80K,Tier 3,West,Affluent,46,Mobile App,Multi-Product,5,Savings,Blue,24005.31,1,0,2,0,11377.0,9665.0,14.21,4,178.33,4,11,10,5,107,2140,49,0.965,0.69,6979.0,1205,1,0,1,1,1,0,1,1,0,1,8184,1106.0,0.147,1,0,64303.0,2743.0,0,80.5,0,19,11,0.867,24,0,,0,49.5,1,0.59,2,3,0,3,2,0,3,0,5.0,47,5,1,3,1,0,0,190,1,Low,Positive,7086,0.167,0.089,34410.0,30,0.4403,48.0,1,2,2,1,1,3,4,0,2,2,3,2,62.8,1.2,50.4303599572011,1248.0,0.0,0.00023389887,Low Risk,5.614814898530022,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136765,1,48,Female,Married,Uneducated,3,Salaried,33495,Lower-Middle,Less than $40K,Tier 3,West,Mass,41,Branch,Multi-Product,5,Salary,Blue,2900.62,0,0,10,1,9929.0,7274.0,25.43,4,202.5,5,10,9,7,115,2430,48,0.882,0.548,4960.0,0,1,0,1,0,0,0,0,0,0,0,4960,1627.0,0.0,1,1,0.0,0.0,0,70.9,0,16,8,0.839,18,1,3.3,0,46.3,1,0.112,3,12,0,0,2,1,2,1,3.2,37,5,0,4,0,0,0,157,0,High,Neutral,3067,0.002,0.048,29657.0,24,0.0,42.9,3,1,1,0,1,3,4,2,0,2,2,4,48.47,3.3,39.86512240346883,1027.8,0.0,0.9991672,High Risk,2898.204374985695,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
136766,0,45,Female,Single,College,4,Retired,46937,Lower-Middle,$40K - $60K,Tier 3,North,Affluent,30,Online,Savings Only,1,Savings,Gold,10100.73,1,2,102,0,13999.0,12075.0,7.45,8,1199.42,5,11,8,2,81,14393,107,0.743,0.814,21215.0,1836,1,0,1,0,0,0,0,0,1,0,23051,10493.0,0.08,0,1,0.0,0.0,0,31.9,0,27,10,0.808,9,0,5.0,1,65.9,1,0.509,1,1,0,5,1,0,0,0,3.4,12,5,1,3,0,1,1,45,0,Low,Neutral,3566,0.019,0.067,46436.0,37,0.0,61.6,1,1,1,0,2,2,2,0,3,4,3,1,50.879999999999995,0.6,9.220461975290098,345.59999999999997,0.0,0.00017933514,Low Risk,1.8114158314188533,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136767,1,46,Male,Divorced,Doctorate,3,Salaried,80044,Upper-Middle,$80K - $120K,Tier 2,Central,Affluent,35,DSA,Savings Only,5,Current,Blue,9121.41,0,0,197,0,8467.0,8089.0,23.27,3,183.92,5,12,5,6,117,2207,40,0.574,0.481,9949.0,0,0,0,1,0,0,0,0,0,1,0,9949,1002.0,0.0,0,1,0.0,0.0,0,30.3,0,13,5,0.821,15,3,,1,55.6,1,0.231,4,13,1,0,3,0,3,0,1.0,86,3,0,4,0,1,0,161,0,Low,Negative,5234,0.071,0.098,24305.0,18,0.0,51.0,1,0,3,1,0,3,0,0,1,4,0,3,35.3,2.4,45.592446512726504,735.0,0.0,0.9995956,High Risk,9117.721142036318,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
136768,1,47,Male,Married,Uneducated,2,Self-Employed,71321,Middle,$60K - $80K,Tier 2,Central,Affluent,32,Mobile App,Savings Only,1,Savings,Blue,7828.92,1,0,71,0,8689.0,6963.0,8.41,4,232.0,4,13,9,5,119,2784,49,0.637,0.581,1789.0,0,1,0,1,0,0,1,0,0,1,0,1789,1878.0,0.0,1,2,125725.0,3533.0,3,66.4,0,15,9,0.871,15,2,4.2,1,59.4,1,0.204,3,44,0,2,6,0,3,1,1.8,6,2,0,1,0,1,0,93,0,Low,Negative,6170,0.051,0.104,27221.0,24,0.5944,59.0,1,0,2,1,1,4,0,0,2,4,3,2,41.3,3.3,8.965707571818989,615.0,1.7832000000000001,0.99934655,High Risk,7823.8042257285115,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
136769,0,47,Female,Married,Uneducated,4,Salaried,58143,Middle,$40K - $60K,Tier 3,South,Affluent,36,Branch,Savings Only,3,Savings,Blue,19045.45,1,1,64,1,15759.0,21945.0,-5.37,3,131.75,8,17,9,4,47,1581,44,0.909,0.833,12160.0,2081,1,0,1,0,1,1,0,0,1,0,14241,982.0,0.146,1,1,101809.0,2314.0,1,17.8,0,19,12,0.789,35,1,5.0,1,58.7,1,0.443,1,4,0,4,3,10,2,0,3.8,-52,5,1,2,0,1,0,71,0,Low,Positive,5982,0.13,0.177,46724.0,31,0.4776,55.8,1,2,2,0,1,3,3,0,0,4,3,1,53.94,0.6,29.563908034449526,1547.0,0.4776,7.652186e-05,Low Risk,1.4573932091865573,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136770,0,47,Female,Married,Post-Graduate,4,Homemaker,30415,Lower-Middle,Less than $40K,Tier 2,South,HNI,39,Branch,Multi-Product,6,Salary,Blue,11667.46,0,1,4,1,10340.0,10278.0,-14.92,7,345.08,6,16,9,7,81,4141,87,0.516,0.74,1790.0,0,0,1,1,0,0,0,1,1,0,1,1790,1880.0,0.0,1,2,0.0,0.0,0,35.0,0,17,10,0.842,28,1,,1,59.0,1,0.555,0,0,0,4,2,3,1,0,5.0,75,5,1,3,1,0,0,32,0,Medium,Neutral,2645,0.0,0.082,31208.0,27,0.0,56.8,2,1,1,0,1,1,3,1,0,2,2,4,62.64,0.0,56.18786852565795,1209.6000000000001,0.0,2.6077765e-05,Low Risk,0.3042612816832479,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136771,0,46,Male,Single,High School,3,Self-Employed,44128,Lower-Middle,$40K - $60K,Tier 1,North,Mass,42,Branch,Premium,3,Savings,Blue,10333.69,1,1,40,0,11609.0,12530.0,4.56,7,600.42,4,15,14,9,81,7205,84,0.634,0.826,6926.0,1359,1,0,1,0,0,0,0,0,1,0,8285,5196.0,0.164,1,1,0.0,0.0,0,8.8,0,12,9,0.905,9,1,2.5,0,47.5,1,0.713,2,1,0,1,1,0,0,0,3.2,53,7,1,0,0,0,0,10,0,High,Positive,3056,0.193,0.102,35698.0,21,0.0,40.5,3,2,1,1,2,4,2,2,0,3,3,1,48.150000000000006,1.2,27.729784429511803,535.5,0.0,0.00012250649,Low Risk,1.265944107254909,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136772,0,34,Female,Divorced,High School,2,Salaried,18000,Low,Less than $40K,Tier 1,South,Mass,36,Mobile App,Multi-Product,3,Salary,Blue,4080.95,0,1,116,1,8090.0,9331.0,-11.14,6,409.83,4,20,12,6,192,4918,81,0.888,0.8,2426.0,0,0,0,1,0,0,0,1,0,1,0,2426,2547.0,0.0,0,1,0.0,0.0,0,1.0,0,12,11,0.905,1,0,,1,58.8,1,0.49,1,1,0,2,3,6,3,0,4.5,28,5,0,3,0,0,0,39,0,Low,Neutral,1230,0.068,0.148,24843.0,23,0.0,55.2,1,1,0,0,0,3,3,2,2,2,2,4,57.96,0.6,24.94299028319152,44.8,0.0,0.00036649065,Low Risk,1.495630036132934,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136773,0,38,Female,Married,High School,3,Salaried,53209,Middle,$40K - $60K,Tier 1,East,Affluent,27,Mobile App,Multi-Product,2,NRE/NRO,Blue,9440.15,0,1,31,1,13227.0,10831.0,10.49,5,325.33,6,16,8,6,117,3904,66,0.498,0.61,330.0,2033,1,0,1,1,0,0,1,0,1,0,2363,1614.0,0.86,1,0,8190.0,276.0,0,39.9,1,20,10,0.833,18,1,3.9,1,58.6,1,0.331,2,1,0,2,3,4,1,0,3.9,21,3,0,2,1,1,0,19,0,Low,Positive,4844,0.738,0.806,39507.0,30,0.0622,61.7,1,2,2,0,1,3,1,0,2,2,1,1,52.71,1.2,18.305666147507488,689.4,0.0,5.410692e-05,Low Risk,0.510777443558436,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
136774,0,51,Male,Married,High School,4,Salaried,68512,Middle,$60K - $80K,Tier 3,West,Mass,38,Referral,Investment,5,Savings,Blue,12356.41,1,2,34,0,12738.0,14663.0,0.57,2,105.58,2,14,5,11,88,1267,31,0.736,0.55,8638.0,1824,1,0,1,0,1,0,1,0,0,1,10462,951.0,0.174,1,0,32670.0,1437.0,0,56.2,0,21,0,0.938,15,2,,0,59.0,1,0.151,0,0,0,5,3,0,2,0,4.4,33,5,1,3,0,0,0,82,0,Low,Positive,5465,0.194,0.292,38021.0,21,0.2517,48.2,1,2,2,1,1,3,4,2,4,0,3,2,56.06,0.0,47.110055810640446,777.0,0.0,0.0009663021,Low Risk,11.94002516864799,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136775,0,35,Female,Married,College,2,Retired,52423,Middle,$40K - $60K,Tier 3,North,Mass,29,Branch,Multi-Product,6,Current,Blue,12044.06,0,1,4,0,39640.0,34840.0,2.66,3,152.5,7,19,11,5,36,1830,36,0.856,0.636,9254.0,1726,1,1,1,0,0,0,1,0,0,0,10980,964.0,0.157,1,4,0.0,0.0,0,29.1,0,24,17,0.833,21,2,,0,53.6,1,0.71,1,10,0,4,3,0,3,0,3.0,73,4,0,4,3,0,0,9,0,Medium,Negative,4674,0.215,0.23,124794.0,41,0.0,42.0,2,0,2,0,1,2,2,2,0,2,0,1,42.2,0.6,56.37845937813968,1218.0,0.0,0.00024248679,Low Risk,2.920525391148112,Low,2,High Value,Routine loyalty engagement and digital experience optimization
136776,0,55,Female,Married,Graduate,3,Retired,29670,Low,Less than $40K,Tier 1,East,Affluent,36,Referral,Multi-Product,6,Salary,Blue,9398.82,1,1,41,0,12941.0,14734.0,14.64,3,156.42,5,17,11,5,78,1877,37,1.724,1.176,737.0,2298,1,0,1,0,1,0,0,0,1,0,3035,1194.0,0.757,0,0,136125.0,5121.0,1,24.6,1,15,13,0.868,14,1,4.3,1,60.2,1,0.294,2,8,0,3,3,0,1,0,4.4,73,5,1,2,2,0,0,33,0,Not Aware,Positive,2547,0.7,0.595,38666.0,28,2.0712,53.8,0,2,0,0,1,2,1,0,4,2,2,4,56.94,1.2,54.89067491483149,646.8000000000001,2.0712,0.00012107203,Low Risk,1.137934210307576,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
